ID,Accession,Target,Biosample term name,Software used,Genome
/annotations/ENCSR991KBQ/,ENCSR991KBQ,H2BK120ac,peripheral blood mononuclear cell,avocado,hg19
/annotations/ENCSR367MIV/,ENCSR367MIV,H2BK120ac,T-cell,avocado,hg19
/annotations/ENCSR195JHV/,ENCSR195JHV,H2BK120ac,T-cell,avocado,hg19
/annotations/ENCSR569IXF/,ENCSR569IXF,H2BK120ac,T-helper 17 cell,avocado,hg19
/annotations/ENCSR717LMT/,ENCSR717LMT,H2BK12ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR043WEW/,ENCSR043WEW,H2BK12ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR433JDD/,ENCSR433JDD,H2BK12ac,CD4-positive naive resting alpha-beta T cell,avocado,hg19
/annotations/ENCSR123UPF/,ENCSR123UPF,H2BK12ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR846HDZ/,ENCSR846HDZ,H2BK12ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR060WWV/,ENCSR060WWV,H2BK12ac,"CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR751IJX/,ENCSR751IJX,H2BK12ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,hg19
/annotations/ENCSR463PLO/,ENCSR463PLO,H2BK12ac,"CD8-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR990OXF/,ENCSR990OXF,H2BK12ac,"CD8-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR467LHO/,ENCSR467LHO,H2BK12ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR007RXF/,ENCSR007RXF,H2BK12ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR084KLU/,ENCSR084KLU,H2BK12ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR948WOG/,ENCSR948WOG,H2BK12ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR663RMK/,ENCSR663RMK,H2BK12ac,"effector memory CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR992EBO/,ENCSR992EBO,H2BK12ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR799BVQ/,ENCSR799BVQ,H2BK12ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR847WSG/,ENCSR847WSG,H2BK12ac,natural killer cell,avocado,hg19
/annotations/ENCSR993WML/,ENCSR993WML,H2BK12ac,neutrophil,avocado,hg19
/annotations/ENCSR137TMS/,ENCSR137TMS,H2BK12ac,peripheral blood mononuclear cell,avocado,hg19
/annotations/ENCSR670UMB/,ENCSR670UMB,H2BK12ac,T-cell,avocado,hg19
/annotations/ENCSR761LQB/,ENCSR761LQB,H2BK12ac,T-cell,avocado,hg19
/annotations/ENCSR650UEY/,ENCSR650UEY,H2BK12ac,T-helper 17 cell,avocado,hg19
/annotations/ENCSR823VZX/,ENCSR823VZX,H2BK15ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR944FAK/,ENCSR944FAK,H2BK15ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR703VAQ/,ENCSR703VAQ,H2BK15ac,CD4-positive naive resting alpha-beta T cell,avocado,hg19
/annotations/ENCSR007ZZD/,ENCSR007ZZD,H2BK15ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR399LTL/,ENCSR399LTL,H2BK15ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR391NAR/,ENCSR391NAR,H2BK15ac,"CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR359SCE/,ENCSR359SCE,H2BK15ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,hg19
/annotations/ENCSR639PKC/,ENCSR639PKC,H2BK15ac,"CD8-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR482RIH/,ENCSR482RIH,H2BK15ac,"CD8-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR417VDM/,ENCSR417VDM,H2BK15ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR466OOP/,ENCSR466OOP,H2BK15ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR619ULC/,ENCSR619ULC,H2BK15ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR464IMO/,ENCSR464IMO,H2BK15ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR293CQC/,ENCSR293CQC,H2BK15ac,"effector memory CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR675FTH/,ENCSR675FTH,H2BK15ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR489PXZ/,ENCSR489PXZ,H2BK15ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR078TVV/,ENCSR078TVV,H2BK15ac,natural killer cell,avocado,hg19
/annotations/ENCSR066YXQ/,ENCSR066YXQ,H2BK15ac,neutrophil,avocado,hg19
/annotations/ENCSR229SBW/,ENCSR229SBW,H2BK15ac,peripheral blood mononuclear cell,avocado,hg19
/annotations/ENCSR016HFH/,ENCSR016HFH,H2BK15ac,T-cell,avocado,hg19
/annotations/ENCSR780LMT/,ENCSR780LMT,H2BK15ac,T-cell,avocado,hg19
/annotations/ENCSR686UNN/,ENCSR686UNN,H2BK15ac,T-helper 17 cell,avocado,hg19
/annotations/ENCSR059UYR/,ENCSR059UYR,H2BK5ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR588TZP/,ENCSR588TZP,H2BK5ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR595ISZ/,ENCSR595ISZ,H2BK5ac,CD4-positive naive resting alpha-beta T cell,avocado,hg19
/annotations/ENCSR818VFD/,ENCSR818VFD,H2BK5ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR058YPL/,ENCSR058YPL,H2BK5ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR255XTJ/,ENCSR255XTJ,H2BK5ac,"CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR891RXI/,ENCSR891RXI,H2BK5ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,hg19
/annotations/ENCSR225ZRN/,ENCSR225ZRN,H2BK5ac,"CD8-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR971PGG/,ENCSR971PGG,H2BK5ac,"CD8-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR978OYP/,ENCSR978OYP,H2BK5ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR483XWB/,ENCSR483XWB,H2BK5ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR072TQS/,ENCSR072TQS,H2BK5ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR065CLG/,ENCSR065CLG,H2BK5ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR235TXB/,ENCSR235TXB,H2BK5ac,"effector memory CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR188QMV/,ENCSR188QMV,H2BK5ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR303VYT/,ENCSR303VYT,H2BK5ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR225DKL/,ENCSR225DKL,H2BK5ac,natural killer cell,avocado,hg19
/annotations/ENCSR470PHY/,ENCSR470PHY,H2BK5ac,neutrophil,avocado,hg19
/annotations/ENCSR639NBW/,ENCSR639NBW,H2BK5ac,peripheral blood mononuclear cell,avocado,hg19
/annotations/ENCSR275KPB/,ENCSR275KPB,H2BK5ac,T-cell,avocado,hg19
/annotations/ENCSR976GXA/,ENCSR976GXA,H2BK5ac,T-cell,avocado,hg19
/annotations/ENCSR450RNC/,ENCSR450RNC,H2BK5ac,T-helper 17 cell,avocado,hg19
/annotations/ENCSR564MQL/,ENCSR564MQL,H3K14ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR852WHG/,ENCSR852WHG,H3K14ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR627DCK/,ENCSR627DCK,H3K14ac,CD4-positive naive resting alpha-beta T cell,avocado,hg19
/annotations/ENCSR667PGS/,ENCSR667PGS,H3K14ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR884COP/,ENCSR884COP,H3K14ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR125ZBJ/,ENCSR125ZBJ,H3K14ac,"CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR107NEX/,ENCSR107NEX,H3K14ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,hg19
/annotations/ENCSR449ELF/,ENCSR449ELF,H3K14ac,"CD8-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR144XXU/,ENCSR144XXU,H3K14ac,"CD8-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR608WJV/,ENCSR608WJV,H3K14ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR315XLE/,ENCSR315XLE,H3K14ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR350FOV/,ENCSR350FOV,H3K14ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR528KPH/,ENCSR528KPH,H3K14ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR173CHU/,ENCSR173CHU,H3K14ac,"effector memory CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR711JBN/,ENCSR711JBN,H3K14ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR564IJF/,ENCSR564IJF,H3K14ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR551NZT/,ENCSR551NZT,H3K14ac,natural killer cell,avocado,hg19
/annotations/ENCSR560VGB/,ENCSR560VGB,H3K14ac,neutrophil,avocado,hg19
/annotations/ENCSR921MDE/,ENCSR921MDE,H3K14ac,peripheral blood mononuclear cell,avocado,hg19
/annotations/ENCSR853MIU/,ENCSR853MIU,H3K14ac,T-cell,avocado,hg19
/annotations/ENCSR258MDY/,ENCSR258MDY,H3K14ac,T-cell,avocado,hg19
/annotations/ENCSR832TKZ/,ENCSR832TKZ,H3K14ac,T-helper 17 cell,avocado,hg19
/annotations/ENCSR086UWP/,ENCSR086UWP,H3K18ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR223YXX/,ENCSR223YXX,H3K18ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR854DKU/,ENCSR854DKU,H3K18ac,CD4-positive naive resting alpha-beta T cell,avocado,hg19
/annotations/ENCSR861EGM/,ENCSR861EGM,H3K18ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR639NEY/,ENCSR639NEY,H3K18ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR574FSD/,ENCSR574FSD,H3K18ac,"CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR523CXD/,ENCSR523CXD,H3K18ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,hg19
/annotations/ENCSR011SRK/,ENCSR011SRK,H3K18ac,"CD8-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR296XPC/,ENCSR296XPC,H3K18ac,"CD8-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR687QWT/,ENCSR687QWT,H3K18ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR753PDP/,ENCSR753PDP,H3K18ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR683URC/,ENCSR683URC,H3K18ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR152HVA/,ENCSR152HVA,H3K18ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR111TVZ/,ENCSR111TVZ,H3K18ac,"effector memory CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR173KZP/,ENCSR173KZP,H3K18ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR618MKJ/,ENCSR618MKJ,H3K18ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR965PNG/,ENCSR965PNG,H3K18ac,natural killer cell,avocado,hg19
/annotations/ENCSR759CYO/,ENCSR759CYO,H3K18ac,neutrophil,avocado,hg19
/annotations/ENCSR579OPT/,ENCSR579OPT,H3K18ac,peripheral blood mononuclear cell,avocado,hg19
/annotations/ENCSR465ZSJ/,ENCSR465ZSJ,H3K18ac,T-cell,avocado,hg19
/annotations/ENCSR056XLW/,ENCSR056XLW,H3K18ac,T-cell,avocado,hg19
/annotations/ENCSR658AGZ/,ENCSR658AGZ,H3K18ac,T-helper 17 cell,avocado,hg19
/annotations/ENCSR798KBU/,ENCSR798KBU,H3K23ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR036ELL/,ENCSR036ELL,H3K23ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR929RSB/,ENCSR929RSB,H3K23ac,CD4-positive naive resting alpha-beta T cell,avocado,hg19
/annotations/ENCSR893QVQ/,ENCSR893QVQ,H3K23ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR395DUF/,ENCSR395DUF,H3K23ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR654LKL/,ENCSR654LKL,H3K23ac,"CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR584LFG/,ENCSR584LFG,H3K23ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,hg19
/annotations/ENCSR601OPI/,ENCSR601OPI,H3K23ac,"CD8-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR709CVK/,ENCSR709CVK,H3K23ac,"CD8-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR905MZX/,ENCSR905MZX,H3K23ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR773JQV/,ENCSR773JQV,H3K23ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR972XTP/,ENCSR972XTP,H3K23ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR229PJN/,ENCSR229PJN,H3K23ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR056NIW/,ENCSR056NIW,H3K23ac,"effector memory CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR206JLQ/,ENCSR206JLQ,H3K23ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR813ELR/,ENCSR813ELR,H3K23ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR673NCS/,ENCSR673NCS,H3K23ac,natural killer cell,avocado,hg19
/annotations/ENCSR000WZC/,ENCSR000WZC,H3K23ac,neutrophil,avocado,hg19
/annotations/ENCSR874FKL/,ENCSR874FKL,H3K23ac,peripheral blood mononuclear cell,avocado,hg19
/annotations/ENCSR369SPP/,ENCSR369SPP,H3K23ac,T-cell,avocado,hg19
/annotations/ENCSR735KJM/,ENCSR735KJM,H3K23ac,T-cell,avocado,hg19
/annotations/ENCSR232UYX/,ENCSR232UYX,H3K23ac,T-helper 17 cell,avocado,hg19
/annotations/ENCSR798BFI/,ENCSR798BFI,H3K27ac,CD14-positive monocyte,chromimpute,hg19
/annotations/ENCSR446BQW/,ENCSR446BQW,H3K27ac,CD14-positive monocyte,chromimpute,hg19
/annotations/ENCSR920SYO/,ENCSR920SYO,H3K27ac,CD14-positive monocyte,chromimpute,hg19
/annotations/ENCSR423ANP/,ENCSR423ANP,H3K27ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR385DCV/,ENCSR385DCV,H3K27ac,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR882RUK/,ENCSR882RUK,H3K27ac,CD14-positive monocyte,chromimpute,hg19
/annotations/ENCSR080DES/,ENCSR080DES,H3K27ac,CD1c-positive myeloid dendritic cell,chromimpute,hg19
/annotations/ENCSR694HWI/,ENCSR694HWI,H3K27ac,CD4-positive naive resting alpha-beta T cell,avocado,hg19
/annotations/ENCSR648EQZ/,ENCSR648EQZ,H3K27ac,"CD4-positive, alpha-beta memory T cell",chromimpute,hg19
/annotations/ENCSR275QCA/,ENCSR275QCA,H3K27ac,"CD4-positive, alpha-beta memory T cell",chromimpute,hg19
/annotations/ENCSR277LHL/,ENCSR277LHL,H3K27ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR233TEC/,ENCSR233TEC,H3K27ac,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR528IJU/,ENCSR528IJU,H3K27ac,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR617LPT/,ENCSR617LPT,H3K27ac,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR554GZF/,ENCSR554GZF,H3K27ac,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR780RKM/,ENCSR780RKM,H3K27ac,"CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR858SYR/,ENCSR858SYR,H3K27ac,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR611BRB/,ENCSR611BRB,H3K27ac,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR260BMR/,ENCSR260BMR,H3K27ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",chromimpute,hg19
/annotations/ENCSR769WYL/,ENCSR769WYL,H3K27ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,hg19
/annotations/ENCSR885ZXU/,ENCSR885ZXU,H3K27ac,"CD8-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR279QGZ/,ENCSR279QGZ,H3K27ac,"CD8-positive, alpha-beta memory T cell",chromimpute,hg19
/annotations/ENCSR544PCY/,ENCSR544PCY,H3K27ac,"CD8-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR772HLS/,ENCSR772HLS,H3K27ac,"CD8-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR822CKC/,ENCSR822CKC,H3K27ac,"CD8-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR271SXM/,ENCSR271SXM,H3K27ac,"CD8-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR091BFT/,ENCSR091BFT,H3K27ac,"CD8-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR759FYR/,ENCSR759FYR,H3K27ac,"CD8-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR117ZDI/,ENCSR117ZDI,H3K27ac,"CD8-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR621EFR/,ENCSR621EFR,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR027HKR/,ENCSR027HKR,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR096UHO/,ENCSR096UHO,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR374OSP/,ENCSR374OSP,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR680HME/,ENCSR680HME,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR318PEO/,ENCSR318PEO,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR989GUV/,ENCSR989GUV,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR421ZCD/,ENCSR421ZCD,H3K27ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR348DOM/,ENCSR348DOM,H3K27ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR379LTV/,ENCSR379LTV,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR144RWI/,ENCSR144RWI,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR218FHZ/,ENCSR218FHZ,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR479XAT/,ENCSR479XAT,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR478IOE/,ENCSR478IOE,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR503PFP/,ENCSR503PFP,H3K27ac,"common myeloid progenitor, CD34-positive",chromimpute,hg19
/annotations/ENCSR044JSL/,ENCSR044JSL,H3K27ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR962MEX/,ENCSR962MEX,H3K27ac,"common myeloid progenitor, CD34-positive",avocado,hg19
/annotations/ENCSR318YXV/,ENCSR318YXV,H3K27ac,"effector memory CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR390ABI/,ENCSR390ABI,H3K27ac,"effector memory CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR945BGC/,ENCSR945BGC,H3K27ac,naive B cell,chromimpute,hg19
/annotations/ENCSR605DST/,ENCSR605DST,H3K27ac,"naive thymus-derived CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR914GRT/,ENCSR914GRT,H3K27ac,"naive thymus-derived CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR524SOM/,ENCSR524SOM,H3K27ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR008CTA/,ENCSR008CTA,H3K27ac,"naive thymus-derived CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR880LQT/,ENCSR880LQT,H3K27ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR341GDU/,ENCSR341GDU,H3K27ac,natural killer cell,chromimpute,hg19
/annotations/ENCSR960YFT/,ENCSR960YFT,H3K27ac,natural killer cell,chromimpute,hg19
/annotations/ENCSR471XXC/,ENCSR471XXC,H3K27ac,natural killer cell,avocado,hg19
/annotations/ENCSR789IWW/,ENCSR789IWW,H3K27ac,natural killer cell,chromimpute,hg19
/annotations/ENCSR406WAO/,ENCSR406WAO,H3K27ac,neutrophil,chromimpute,hg19
/annotations/ENCSR392SEQ/,ENCSR392SEQ,H3K27ac,neutrophil,avocado,hg19
/annotations/ENCSR523TZU/,ENCSR523TZU,H3K27ac,neutrophil,chromimpute,hg19
/annotations/ENCSR165DIR/,ENCSR165DIR,H3K27ac,peripheral blood mononuclear cell,chromimpute,hg19
/annotations/ENCSR521WLU/,ENCSR521WLU,H3K27ac,peripheral blood mononuclear cell,chromimpute,hg19
/annotations/ENCSR629DJA/,ENCSR629DJA,H3K27ac,peripheral blood mononuclear cell,chromimpute,hg19
/annotations/ENCSR606TPQ/,ENCSR606TPQ,H3K27ac,peripheral blood mononuclear cell,chromimpute,hg19
/annotations/ENCSR928QBA/,ENCSR928QBA,H3K27ac,peripheral blood mononuclear cell,avocado,hg19
/annotations/ENCSR586OBL/,ENCSR586OBL,H3K27ac,peripheral blood mononuclear cell,chromimpute,hg19
/annotations/ENCSR131QGD/,ENCSR131QGD,H3K27ac,T-cell,chromimpute,hg19
/annotations/ENCSR444HBN/,ENCSR444HBN,H3K27ac,T-cell,chromimpute,hg19
/annotations/ENCSR904PQM/,ENCSR904PQM,H3K27ac,T-cell,avocado,hg19
/annotations/ENCSR386PMV/,ENCSR386PMV,H3K27ac,T-cell,chromimpute,hg19
/annotations/ENCSR599IGB/,ENCSR599IGB,H3K27ac,T-cell,avocado,hg19
/annotations/ENCSR623YPV/,ENCSR623YPV,H3K27ac,T-cell,chromimpute,hg19
/annotations/ENCSR809QPP/,ENCSR809QPP,H3K27ac,T-helper 1 cell,chromimpute,hg19
/annotations/ENCSR653QNV/,ENCSR653QNV,H3K27ac,T-helper 1 cell,chromimpute,hg19
/annotations/ENCSR976SIW/,ENCSR976SIW,H3K27ac,T-helper 1 cell,chromimpute,hg19
/annotations/ENCSR607VJO/,ENCSR607VJO,H3K27ac,T-helper 17 cell,chromimpute,hg19
/annotations/ENCSR468OXH/,ENCSR468OXH,H3K27ac,T-helper 17 cell,avocado,hg19
/annotations/ENCSR067RUS/,ENCSR067RUS,H3K27ac,T-helper 17 cell,chromimpute,hg19
/annotations/ENCSR241DDU/,ENCSR241DDU,H3K27ac,T-helper 17 cell,chromimpute,hg19
/annotations/ENCSR804FPU/,ENCSR804FPU,H3K27ac,T-helper 2 cell,chromimpute,hg19
/annotations/ENCSR928ION/,ENCSR928ION,H3K27ac,T-helper 2 cell,chromimpute,hg19
/annotations/ENCSR178XPF/,ENCSR178XPF,H3K27ac,T-helper 2 cell,chromimpute,hg19
/annotations/ENCSR667PZW/,ENCSR667PZW,H3K27me3,CD14-positive monocyte,chromimpute,hg19
/annotations/ENCSR399RUZ/,ENCSR399RUZ,H3K27me3,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR013NCB/,ENCSR013NCB,H3K27me3,CD14-positive monocyte,avocado,hg19
/annotations/ENCSR333CAO/,ENCSR333CAO,H3K27me3,CD14-positive monocyte,chromimpute,hg19
/annotations/ENCSR260EBN/,ENCSR260EBN,H3K27me3,CD14-positive monocyte,chromimpute,hg19
/annotations/ENCSR572MIL/,ENCSR572MIL,H3K27me3,CD14-positive monocyte,chromimpute,hg19
/annotations/ENCSR917WIO/,ENCSR917WIO,H3K27me3,CD1c-positive myeloid dendritic cell,chromimpute,hg19
/annotations/ENCSR285VYV/,ENCSR285VYV,H3K27me3,CD4-positive naive resting alpha-beta T cell,avocado,hg19
/annotations/ENCSR368TYQ/,ENCSR368TYQ,H3K27me3,"CD4-positive, alpha-beta memory T cell",chromimpute,hg19
/annotations/ENCSR163OQZ/,ENCSR163OQZ,H3K27me3,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR988FOH/,ENCSR988FOH,H3K27me3,"CD4-positive, alpha-beta memory T cell",avocado,hg19
/annotations/ENCSR500EBD/,ENCSR500EBD,H3K27me3,"CD4-positive, alpha-beta memory T cell",chromimpute,hg19
/annotations/ENCSR777KNP/,ENCSR777KNP,H3K27me3,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR260QUV/,ENCSR260QUV,H3K27me3,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR244GIW/,ENCSR244GIW,H3K27me3,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR829DDQ/,ENCSR829DDQ,H3K27me3,"CD4-positive, alpha-beta T cell",avocado,hg19
/annotations/ENCSR080HWM/,ENCSR080HWM,H3K27me3,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR365BCD/,ENCSR365BCD,H3K27me3,"CD4-positive, alpha-beta T cell",chromimpute,hg19
/annotations/ENCSR178JGT/,ENCSR178JGT,H3K27me3,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,hg19
/annotations/ENCSR658KFA/,ENCSR658KFA,H3K27me3,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",chromimpute,hg19
/annotations/ENCSR192DAW/,ENCSR192DAW,H3K27me3,"CD8-positive, alpha-beta memory T cell",chromimpute,hg19
