ID,Accession,Target,Biosample term name,Software used,Genome
/annotations/ENCSR120JGY/,ENCSR120JGY,H3K4ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR361LNI/,ENCSR361LNI,H3K4ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR828RFX/,ENCSR828RFX,H3K4ac,T-cell,avocado,GRCh38
/annotations/ENCSR820JDD/,ENCSR820JDD,H3K4ac,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR718JPD/,ENCSR718JPD,H3K4me1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR656EGD/,ENCSR656EGD,H3K4me1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR233UAA/,ENCSR233UAA,H3K4me1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR256FCY/,ENCSR256FCY,H3K4me1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR444BNV/,ENCSR444BNV,H3K4me1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR687QEW/,ENCSR687QEW,H3K4me1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR612WDF/,ENCSR612WDF,H3K4me1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR314ODE/,ENCSR314ODE,H3K4me1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR912HFB/,ENCSR912HFB,H3K4me1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR962OGL/,ENCSR962OGL,H3K4me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR096QXO/,ENCSR096QXO,H3K4me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR266PGQ/,ENCSR266PGQ,H3K4me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR042ANJ/,ENCSR042ANJ,H3K4me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR529UJP/,ENCSR529UJP,H3K4me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR638FFP/,ENCSR638FFP,H3K4me1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR722BCJ/,ENCSR722BCJ,H3K4me1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR603JCW/,ENCSR603JCW,H3K4me1,natural killer cell,avocado,GRCh38
/annotations/ENCSR785LSY/,ENCSR785LSY,H3K4me1,neutrophil,avocado,GRCh38
/annotations/ENCSR086RDO/,ENCSR086RDO,H3K4me1,neutrophil,avocado,GRCh38
/annotations/ENCSR813LWQ/,ENCSR813LWQ,H3K4me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR567YRS/,ENCSR567YRS,H3K4me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR041QMX/,ENCSR041QMX,H3K4me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR515HZT/,ENCSR515HZT,H3K4me1,T-cell,avocado,GRCh38
/annotations/ENCSR237CVU/,ENCSR237CVU,H3K4me1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR575AFO/,ENCSR575AFO,H3K4me2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR951CTM/,ENCSR951CTM,H3K4me2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR589UUJ/,ENCSR589UUJ,H3K4me2,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR167GUS/,ENCSR167GUS,H3K4me2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR342BWG/,ENCSR342BWG,H3K4me2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR257RGU/,ENCSR257RGU,H3K4me2,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR242GLP/,ENCSR242GLP,H3K4me2,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR829ARX/,ENCSR829ARX,H3K4me2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR913BGR/,ENCSR913BGR,H3K4me2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR053MAC/,ENCSR053MAC,H3K4me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR223WNU/,ENCSR223WNU,H3K4me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR745ZAP/,ENCSR745ZAP,H3K4me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR780RDE/,ENCSR780RDE,H3K4me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR608BKK/,ENCSR608BKK,H3K4me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR308KQC/,ENCSR308KQC,H3K4me2,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR732WYV/,ENCSR732WYV,H3K4me2,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR628WGD/,ENCSR628WGD,H3K4me2,natural killer cell,avocado,GRCh38
/annotations/ENCSR191QMZ/,ENCSR191QMZ,H3K4me2,neutrophil,avocado,GRCh38
/annotations/ENCSR172UOD/,ENCSR172UOD,H3K4me2,neutrophil,avocado,GRCh38
/annotations/ENCSR015DWO/,ENCSR015DWO,H3K4me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR943SZW/,ENCSR943SZW,H3K4me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR376BFP/,ENCSR376BFP,H3K4me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR122KSW/,ENCSR122KSW,H3K4me2,T-cell,avocado,GRCh38
/annotations/ENCSR420LOP/,ENCSR420LOP,H3K4me2,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR990LAG/,ENCSR990LAG,H3K4me3,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR675FCY/,ENCSR675FCY,H3K4me3,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR068JGF/,ENCSR068JGF,H3K4me3,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR367EAJ/,ENCSR367EAJ,H3K4me3,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR700AFY/,ENCSR700AFY,H3K4me3,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR423EAR/,ENCSR423EAR,H3K4me3,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR157DWD/,ENCSR157DWD,H3K4me3,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR884QYP/,ENCSR884QYP,H3K4me3,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR219WDJ/,ENCSR219WDJ,H3K4me3,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR120XEO/,ENCSR120XEO,H3K4me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR780QWO/,ENCSR780QWO,H3K4me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR403EJZ/,ENCSR403EJZ,H3K4me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR545MIC/,ENCSR545MIC,H3K4me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR945BFN/,ENCSR945BFN,H3K4me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR890FWS/,ENCSR890FWS,H3K4me3,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR932YLK/,ENCSR932YLK,H3K4me3,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR614NRO/,ENCSR614NRO,H3K4me3,natural killer cell,avocado,GRCh38
/annotations/ENCSR237STO/,ENCSR237STO,H3K4me3,neutrophil,avocado,GRCh38
/annotations/ENCSR581UBO/,ENCSR581UBO,H3K4me3,neutrophil,avocado,GRCh38
/annotations/ENCSR509IFG/,ENCSR509IFG,H3K4me3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR131NYB/,ENCSR131NYB,H3K4me3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR009XOB/,ENCSR009XOB,H3K4me3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR668GRX/,ENCSR668GRX,H3K4me3,T-cell,avocado,GRCh38
/annotations/ENCSR954HWA/,ENCSR954HWA,H3K4me3,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR610RFX/,ENCSR610RFX,H3K79me1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR380PMR/,ENCSR380PMR,H3K79me1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR552QHA/,ENCSR552QHA,H3K79me1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR752FGN/,ENCSR752FGN,H3K79me1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR624PXP/,ENCSR624PXP,H3K79me1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR799LZI/,ENCSR799LZI,H3K79me1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR369RQJ/,ENCSR369RQJ,H3K79me1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR902UEK/,ENCSR902UEK,H3K79me1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR676WVA/,ENCSR676WVA,H3K79me1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR445GRO/,ENCSR445GRO,H3K79me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR229NSB/,ENCSR229NSB,H3K79me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR968HEL/,ENCSR968HEL,H3K79me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR582ABS/,ENCSR582ABS,H3K79me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR762AVW/,ENCSR762AVW,H3K79me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR479GJF/,ENCSR479GJF,H3K79me1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR293XMX/,ENCSR293XMX,H3K79me1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR272LPX/,ENCSR272LPX,H3K79me1,natural killer cell,avocado,GRCh38
/annotations/ENCSR685VEZ/,ENCSR685VEZ,H3K79me1,neutrophil,avocado,GRCh38
/annotations/ENCSR281RVV/,ENCSR281RVV,H3K79me1,neutrophil,avocado,GRCh38
/annotations/ENCSR346YQU/,ENCSR346YQU,H3K79me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR285RTW/,ENCSR285RTW,H3K79me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR761NJW/,ENCSR761NJW,H3K79me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR168FBL/,ENCSR168FBL,H3K79me1,T-cell,avocado,GRCh38
/annotations/ENCSR324JLN/,ENCSR324JLN,H3K79me1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR774WWE/,ENCSR774WWE,H3K79me2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR324RIZ/,ENCSR324RIZ,H3K79me2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR822JOJ/,ENCSR822JOJ,H3K79me2,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR166RWM/,ENCSR166RWM,H3K79me2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR297ZUV/,ENCSR297ZUV,H3K79me2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR201GDU/,ENCSR201GDU,H3K79me2,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR185PFP/,ENCSR185PFP,H3K79me2,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR931GGE/,ENCSR931GGE,H3K79me2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR730WCA/,ENCSR730WCA,H3K79me2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR708KVW/,ENCSR708KVW,H3K79me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR602GGP/,ENCSR602GGP,H3K79me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR239PHN/,ENCSR239PHN,H3K79me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR645SEX/,ENCSR645SEX,H3K79me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR956DEN/,ENCSR956DEN,H3K79me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR312JZO/,ENCSR312JZO,H3K79me2,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR560FBK/,ENCSR560FBK,H3K79me2,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR788ZGY/,ENCSR788ZGY,H3K79me2,natural killer cell,avocado,GRCh38
/annotations/ENCSR455USR/,ENCSR455USR,H3K79me2,neutrophil,avocado,GRCh38
/annotations/ENCSR453NAJ/,ENCSR453NAJ,H3K79me2,neutrophil,avocado,GRCh38
/annotations/ENCSR693TJE/,ENCSR693TJE,H3K79me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR793CMR/,ENCSR793CMR,H3K79me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR056LWK/,ENCSR056LWK,H3K79me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR322UAE/,ENCSR322UAE,H3K79me2,T-cell,avocado,GRCh38
/annotations/ENCSR744APT/,ENCSR744APT,H3K79me2,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR299IYP/,ENCSR299IYP,H3K9ac,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR459GCC/,ENCSR459GCC,H3K9ac,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR578NSQ/,ENCSR578NSQ,H3K9ac,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR691JZX/,ENCSR691JZX,H3K9ac,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR308JFX/,ENCSR308JFX,H3K9ac,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR134LUU/,ENCSR134LUU,H3K9ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR338APE/,ENCSR338APE,H3K9ac,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR954DSB/,ENCSR954DSB,H3K9ac,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR088JTY/,ENCSR088JTY,H3K9ac,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR582VKF/,ENCSR582VKF,H3K9ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR579LWJ/,ENCSR579LWJ,H3K9ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR870LSP/,ENCSR870LSP,H3K9ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR741LCY/,ENCSR741LCY,H3K9ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR815BYX/,ENCSR815BYX,H3K9ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR734FOY/,ENCSR734FOY,H3K9ac,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR385YCD/,ENCSR385YCD,H3K9ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR857UCQ/,ENCSR857UCQ,H3K9ac,natural killer cell,avocado,GRCh38
/annotations/ENCSR479QCX/,ENCSR479QCX,H3K9ac,neutrophil,avocado,GRCh38
/annotations/ENCSR891PAI/,ENCSR891PAI,H3K9ac,neutrophil,avocado,GRCh38
/annotations/ENCSR883VSK/,ENCSR883VSK,H3K9ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR052XZV/,ENCSR052XZV,H3K9ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR050HYB/,ENCSR050HYB,H3K9ac,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR711MSR/,ENCSR711MSR,H3K9ac,T-cell,avocado,GRCh38
/annotations/ENCSR550PZE/,ENCSR550PZE,H3K9ac,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR788SBQ/,ENCSR788SBQ,H3K9me2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR479EMC/,ENCSR479EMC,H3K9me2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR585OGT/,ENCSR585OGT,H3K9me2,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR658GWD/,ENCSR658GWD,H3K9me2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR460CGX/,ENCSR460CGX,H3K9me2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR258CFL/,ENCSR258CFL,H3K9me2,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR913KAY/,ENCSR913KAY,H3K9me2,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR965ZBJ/,ENCSR965ZBJ,H3K9me2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR824HOF/,ENCSR824HOF,H3K9me2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR288PYF/,ENCSR288PYF,H3K9me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR294SNW/,ENCSR294SNW,H3K9me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR653FFO/,ENCSR653FFO,H3K9me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR572LFT/,ENCSR572LFT,H3K9me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR884MQR/,ENCSR884MQR,H3K9me2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR330ONL/,ENCSR330ONL,H3K9me2,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR946PRH/,ENCSR946PRH,H3K9me2,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR002ZMI/,ENCSR002ZMI,H3K9me2,natural killer cell,avocado,GRCh38
/annotations/ENCSR237IFF/,ENCSR237IFF,H3K9me2,neutrophil,avocado,GRCh38
/annotations/ENCSR535JXF/,ENCSR535JXF,H3K9me2,neutrophil,avocado,GRCh38
/annotations/ENCSR359BUS/,ENCSR359BUS,H3K9me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR140LND/,ENCSR140LND,H3K9me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR107NYK/,ENCSR107NYK,H3K9me2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR483LTQ/,ENCSR483LTQ,H3K9me2,T-cell,avocado,GRCh38
/annotations/ENCSR747ALH/,ENCSR747ALH,H3K9me2,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR589NGG/,ENCSR589NGG,H3K9me3,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR621RMT/,ENCSR621RMT,H3K9me3,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR534OWF/,ENCSR534OWF,H3K9me3,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR954ZUT/,ENCSR954ZUT,H3K9me3,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR060QPD/,ENCSR060QPD,H3K9me3,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR728PMS/,ENCSR728PMS,H3K9me3,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR834TXV/,ENCSR834TXV,H3K9me3,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR411XSG/,ENCSR411XSG,H3K9me3,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR240VFO/,ENCSR240VFO,H3K9me3,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR563SMI/,ENCSR563SMI,H3K9me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR152XDL/,ENCSR152XDL,H3K9me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR403HWB/,ENCSR403HWB,H3K9me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR356FRU/,ENCSR356FRU,H3K9me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR022ECR/,ENCSR022ECR,H3K9me3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR145IEB/,ENCSR145IEB,H3K9me3,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR959WLM/,ENCSR959WLM,H3K9me3,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR082FYA/,ENCSR082FYA,H3K9me3,natural killer cell,avocado,GRCh38
/annotations/ENCSR256YJE/,ENCSR256YJE,H3K9me3,neutrophil,avocado,GRCh38
/annotations/ENCSR824RRT/,ENCSR824RRT,H3K9me3,neutrophil,avocado,GRCh38
/annotations/ENCSR453MGI/,ENCSR453MGI,H3K9me3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR038BIH/,ENCSR038BIH,H3K9me3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR848FLQ/,ENCSR848FLQ,H3K9me3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR639TTW/,ENCSR639TTW,H3K9me3,T-cell,avocado,GRCh38
/annotations/ENCSR951ATJ/,ENCSR951ATJ,H3K9me3,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR598YQK/,ENCSR598YQK,H4K20me1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR709ZMG/,ENCSR709ZMG,H4K20me1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR983ZNJ/,ENCSR983ZNJ,H4K20me1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR374DNP/,ENCSR374DNP,H4K20me1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR051HMM/,ENCSR051HMM,H4K20me1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR491ZQX/,ENCSR491ZQX,H4K20me1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR531GSQ/,ENCSR531GSQ,H4K20me1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR581VRX/,ENCSR581VRX,H4K20me1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR102WEF/,ENCSR102WEF,H4K20me1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR735KHS/,ENCSR735KHS,H4K20me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR063HPU/,ENCSR063HPU,H4K20me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR526PUP/,ENCSR526PUP,H4K20me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR833YNV/,ENCSR833YNV,H4K20me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR767NIV/,ENCSR767NIV,H4K20me1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR006ZLP/,ENCSR006ZLP,H4K20me1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR706MMK/,ENCSR706MMK,H4K20me1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR783PNW/,ENCSR783PNW,H4K20me1,natural killer cell,avocado,GRCh38
/annotations/ENCSR777RLV/,ENCSR777RLV,H4K20me1,neutrophil,avocado,GRCh38
/annotations/ENCSR555TNH/,ENCSR555TNH,H4K20me1,neutrophil,avocado,GRCh38
/annotations/ENCSR512VYJ/,ENCSR512VYJ,H4K20me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR037PSN/,ENCSR037PSN,H4K20me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR264KHI/,ENCSR264KHI,H4K20me1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR196BCV/,ENCSR196BCV,H4K20me1,T-cell,avocado,GRCh38
/annotations/ENCSR526EZF/,ENCSR526EZF,H4K20me1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR489DPT/,ENCSR489DPT,H4K8ac,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR752LAU/,ENCSR752LAU,H4K8ac,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR693PXU/,ENCSR693PXU,H4K8ac,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR005TQK/,ENCSR005TQK,H4K8ac,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR040WTS/,ENCSR040WTS,H4K8ac,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR741KUE/,ENCSR741KUE,H4K8ac,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR182HQQ/,ENCSR182HQQ,H4K8ac,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR795XOW/,ENCSR795XOW,H4K8ac,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR302ZEN/,ENCSR302ZEN,H4K8ac,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR083QZV/,ENCSR083QZV,H4K8ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR319NRR/,ENCSR319NRR,H4K8ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR943XXD/,ENCSR943XXD,H4K8ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR079KEY/,ENCSR079KEY,H4K8ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR199TXR/,ENCSR199TXR,H4K8ac,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR841HUF/,ENCSR841HUF,H4K8ac,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR961BKG/,ENCSR961BKG,H4K8ac,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
